ward,year,category,location,cost,_run_id,_success,_lat,_lon,_confidence
30,2017,Alley Apron,2457 N MEADE AVE,17084.09,ward1_2017_001,True,41.92548892,-87.77792399,0.97
30,2017,Alley Apron,2559 N MAJOR AVE,15423.12,ward1_2017_002,True,41.92747999,-87.76824825,0.97
30,2017,Alley Resurfacing,W ROSCOE ST & N KEELER AVE&W HENDERSON ST & N KILDARE AVE,33659.44,ward1_2017_003,True,41.942198777398275,-87.73339031760588,0.9
30,2017,Alley Resurfacing,W MELROSE ST & N LONG AVE&W BELMONT AVE & N LINDER AVE,25650.81,ward1_2017_004,True,41.93907874895111,-87.7628372407429,0.9
30,2017,Alley Resurfacing,4106 W NEWPORT AVE,32219.31,ward1_2017_005,True,41.94416187,-87.72953093,0.97
30,2017,Alley Resurfacing,3522 N KILPATRICK AVE,50519.37,ward1_2017_006,True,41.9454085,-87.7442492,0.97
30,2017,Alley Resurfacing,3620 W WOLFRAM ST,9017.27,ward1_2017_007,True,41.93302718,-87.71807813,0.97
30,2017,Alley Resurfacing,3610 N HARDING AVE,28400.85,ward1_2017_008,True,41.94680764,-87.72645608,0.97
30,2017,Alley Resurfacing,3102 N MONITOR AVE,27382.94,ward1_2017_009,True,41.93673168144653,-87.77251139738603,0.88
30,2017,Alley Resurfacing,5301 W NEWPORT AVE,32844.86,ward1_2017_010,True,41.94301257,-87.75946268,0.97
30,2017,Alley Resurfacing,N AVERS AVE & W BELMONT AVE:N HAMLIN AVE & W SCHOOL ST,34715.61,ward1_2017_011,True,,,0.0
30,2017,Alley Resurfacing,3818 W GEORGE ST N MILWAUKEE AVE & N RIDGEWAY AVE&W OAKDALE AVE & N,754.04,ward1_2017_012,True,41.93713851844707,-87.72064040154366,0.95
30,2017,Alley Speed Hump,CENTRAL PARK AVE,700.0,ward1_2017_013,True,,,0.0
30,2017,Alley Speed Hump,5422 W PARKER AVE N MONITOR AVE & W DIVERSEY AVE&N MARMORA AVE & W GEORGE,700.0,ward1_2017_014,True,41.931191014610775,-87.7723206628108,0.95
30,2017,Alley Speed Hump,ST:2800 N MONITOR AVE,2800.0,ward1_2017_015,True,,,0.0
30,2017,Alley Speed Hump,2415 N LUNA AVE W WAVELAND AVE & N LAMON AVE&W WARWICK AVE & N LAVERGNE,700.0,ward1_2017_016,True,41.94792262322739,-87.74970614583872,0.95
30,2017,Alley Speed Hump,AVE:4900 W WAVELAND AVE,1400.0,ward1_2017_017,True,,,0.0
30,2017,Alley Speed Hump,AVE,2800.0,ward1_2017_018,True,,,0.0
30,2017,Curb & Gutter,4303 W ROSCOE ST,19360.47,ward1_2017_019,True,41.94247484,-87.73497594,0.97
30,2017,Curb & Gutter,3317 N AUSTIN AVE,3340.14,ward1_2017_020,True,41.94087045,-87.77601668,0.97
30,2017,Curb & Gutter,3114-3116 N MASON AVE,6860.67,ward1_2017_021,True,,,0.0
30,2017,Curb & Gutter,4021 W ROSCOE ST,2200.98,ward1_2017_022,True,41.94297195,-87.72822211,0.97
30,2017,Unknown,50/50 Neighborhood Arts Project,10000.0,ward1_2017_023,True,,,0.0
30,2017,Unknown,Sidewalk 6101 W SCHUBERT AVE,2155.18,ward1_2017_024,True,,,0.0
30,2017,Sidewalk,2757 N LINDER AVE,10635.45,ward1_2017_025,True,41.93127753147555,-87.7637885497227,0.88
30,2017,Sidewalk,5359 W MELROSE ST,8510.36,ward1_2017_026,True,41.93933601,-87.76144804,0.97
30,2017,Sidewalk,6014-6018 W NELSON ST,10089.45,ward1_2017_027,True,,,0.0
30,2017,Sidewalk,2509 N MONITOR AVE ON N MASON AVE FROM W WELLINGTON AVE (3000 N) TO W BARRY,2317.41,ward1_2017_028,True,,,0.88
30,2017,Sidewalk,AVE,19937.79,ward1_2017_029,True,,,0.0
30,2017,Sidewalk,3335 N RIDGEWAY AVE,3362.08,ward1_2017_030,True,41.94207546,-87.72088205,0.97
30,2017,Sidewalk,4915 W WARWICK AVE,2674.14,ward1_2017_031,True,41.94861961,-87.75044261,0.97
30,2017,Sidewalk,5807 W DIVERSEY AVE ON N KILPATRICK AVE FROM W SCHOOL ST (3300 N) TO W ROSCOE ST,2903.07,ward1_2017_032,True,,,0.88
30,2017,Sidewalk,AVE ON W WAVELAND AVE FROM N KENTON AVE (4600 W) TO N KILPATRICK,43931.12,ward1_2017_033,True,,,0.88
30,2017,Sidewalk,AVE,43392.53,ward1_2017_034,True,,,0.0
30,2017,Sidewalk,3301-3303 N AVERS AVE,18233.68,ward1_2017_035,True,,,0.0
30,2017,Sidewalk,4735 W BERENICE AVE,2893.19,ward1_2017_036,True,41.95049037,-87.74607805,0.97
30,2017,Sidewalk,6035 W HENDERSON ST,3449.4,ward1_2017_037,True,41.94097738,-87.77772267,0.97
30,2017,Sidewalk,2559 N MAJOR AVE,14866.97,ward1_2017_038,True,41.92747999,-87.76824825,0.97
30,2017,Sidewalk,2432 N MENARD AVE,3436.87,ward1_2017_039,True,41.92492427,-87.77116571,0.97
30,2017,Sidewalk,3126-3128 N MONTICELLO AVE,3350.69,ward1_2017_040,True,,,0.0
30,2017,Sidewalk,2715-2723 N MOBILE AVE,1914.93,ward1_2017_041,True,,,0.0
30,2017,Sidewalk,6049 W MELROSE ST,5786.39,ward1_2017_042,True,41.93913091,-87.77818084,0.97
30,2017,Sidewalk,2639 N MCVICKER AVE,5059.4,ward1_2017_043,True,41.92867041,-87.77683794,0.97
30,2017,Sidewalk,2852 N MOBILE AVE,4396.0,ward1_2017_044,True,41.93256879,-87.78358313,0.97
30,2017,Sidewalk,2721-2723 N MOBILE AVE,3898.77,ward1_2017_045,True,,,0.0
30,2017,Street Light Upgrade,2719 N MULLIGAN AVE ON N LAWNDALE AVE FROM W CORNELIA AVE (3500 N) TO W ADDISON,500.0,ward1_2017_046,True,,,0.88
30,2017,Street Resurfacing,AVE ON N AVERS AVE FROM W BELMONT AVE (3200 N) TO W SCHOOL ST,46163.54,ward1_2017_047,True,,,0.88
30,2017,Street Resurfacing,SCHUBERT AVE ON W HENDERSON ST FROM N LONG AVE (5400 W) TO N LINDER AVE,50964.57,ward1_2017_048,True,,,0.88
30,2017,Street Speed Hump,AVE ON W WAVELAND AVE FROM N LONG AVE (5400 W) TO N LOCKWOOD,3700.0,ward1_2017_049,True,,,0.88
30,2017,Street Speed Hump,AVE ON W ROSCOE ST FROM N LINDER AVE (5500 W) TO N LONG AVE (5400,967.32,ward1_2017_050,True,,,0.0
30,2017,Traffic Signal LED Upgrade,W FULLERTON AVE & N AUSTIN AVE,14000.0,ward1_2017_051,True,41.92382658643859,-87.77571553598915,0.95
30,2017,Traffic Signal LED Upgrade,W FULLERTON AVE & N MENARD AVE,14000.0,ward1_2017_052,True,41.92390534036007,-87.7708537717966,0.95
